CALLSIGN,TIME,LATITUDE,LONGITUDE,ALTITUDE,SPEED,TRACK,VERTICAL_RATE
SHT6C, 1496388376930, 55.798862, -4.052067, 7750, 240.0, 321.4, -1344
RYR7619, 1496388376914, 55.885799, -4.40735, 225, 126.0, 229.2, -704
TSC182, 1496388389761, 54.224186, -6.463677, 30000, 534.0, 48.3, -64
SHT42H, 1496388389746, 55.981705, -4.222662, 2950, 159.0, 233.9, -320
SHT6C, 1496388389746, 55.804962, -4.06065, 7600, 241.0, 321.0, -1216
RYR7619, 1496388385340, 55.884048, -4.41067, 175, 126.0, 229.2, -576
TSC182, 1496388388258, 54.227631, -6.457376, 29975, 534.0, 48.4, -384
SHT42H, 1496388387055, 55.981293, -4.223661, 2900, 161.0, 233.1, -576
SHT6C, 1496388388243, 55.808624, -4.06594, 7525, 241.0, 321.0, -1024
RYR7619, 1496388388243, 55.881451, -4.41551, 125, 126.0, 228.9, -576
TSC182, 1496388399558, 54.239922, -6.432414, 29900, 535.0, 48.5, -896
SHT42H, 1496388399558, 55.976166, -4.235479, 2800, 162.0, 231.0, -768
SHT6C, 1496388399558, 55.814968, -4.075069, 7400, 240.0, 320.7, -896
RYR7619, 1496388399558, 55.878368, -4.42131, 25, 126.0, 228.9, -640
TSC182, 1496388401509, 54.241791, -6.429199, 29875, 535.0, 48.5, -960
SHT42H, 1496388401509, 55.975708, -4.236561, 2800, 162.0, 231.0, -768
SHT6C, 1496388399540, 55.814968, -4.075069, 7400, 240.0, 320.7, -896
RYR7619, 1496388399540, 55.878368, -4.42131, 25, 126.0, 228.9, -640
TSC182, 1496388407243, 54.258774, -6.397339, 29700, 534.0, 48.6, -960
SHT42H, 1496388407243, 55.970779, -4.247074, 2650, 161.0, 229.0, -896
SHT6C, 1496388407243, 55.825424, -4.090326, 7250, 239.0, 321.8, -896
RYR7619, 1496388404321, 55.87495, -4.42766, -25, 124.0, 229.2, 0
TSC182, 1496388413645, 54.26445, -6.384705, 29650, 534.0, 48.6, -960
SHT42H, 1496388413645, 55.969757, -4.249129, 2600, 160.0, 228.8, -960
SHT6C, 1496388413645, 55.827209, -4.092657, 7200, 239.0, 322.7, -960
RYR7619, 1496388408317, 55.87495, -4.42766, -25, 124.0, 229.2, 0
TSC182, 1496388419055, 54.278137, -6.359515, 29500, 535.0, 48.6, -1024
SHT42H, 1496388419055, 55.964634, -4.259262, 2475, 160.0, 227.5, -768
SHT6C, 1496388419055, 55.836758, -4.101934, 7050, 243.0, 342.3, -640
TSC182, 1496388426426, 54.284958, -6.346624, 29450, 536.0, 48.6, -960
SHT42H, 1496388427676, 55.962631, -4.263124, 2400, 160.0, 226.8, -896
SHT6C, 1496388427676, 55.840992, -4.10408, 7025, 244.0, 350.3, -384
TSC182, 1496388429884, 54.297134, -6.321383, 29325, 537.0, 48.5, -896
SHT42H, 1496388429884, 55.959373, -4.269304, 2300, 160.0, 226.8, -832
SHT6C, 1496388429884, 55.848907, -4.104975, 7025, 247.0, 2.8, 0
TSC182, 1496388437540, 54.308441, -6.302113, 29225, 538.0, 48.6, -896
SHT42H, 1496388437540, 55.955791, -4.275999, 2175, 159.0, 226.5, -896
SHT6C, 1496388437540, 55.857056, -4.102395, 7025, 253.0, 17.9, -64
TSC182, 1496388447098, 54.317139, -6.282968, 29125, 537.0, 48.5, -1024
SHT42H, 1496388447098, 55.952763, -4.281664, 2100, 159.0, 226.0, -896
SHT6C, 1496388447098, 55.86343, -4.097729, 7000, 256.0, 29.2, -64
TSC182, 1496388450870, 54.324738, -6.270447, 29050, 537.0, 48.8, -1088
SHT42H, 1496388450855, 55.950348, -4.286166, 2025, 159.0, 226.0, -896
SHT6C, 1496388450855, 55.867386, -4.093266, 7000, 257.0, 36.5, -64
TSC182, 1496388453370, 54.327988, -6.263742, 29000, 536.0, 48.7, -1088
SHT42H, 1496388453370, 55.949524, -4.287664, 2000, 159.0, 226.5, -768
SHT6C, 1496388453370, 55.869621, -4.090176, 7000, 257.0, 39.5, 64
TSC182, 1496388451899, 54.331146, -6.257602, 28975, 536.0, 48.7, -960
SHT42H, 1496388451899, 55.948288, -4.289995, 1975, 159.0, 226.5, -768
SHT6C, 1496388451899, 55.871578, -4.087515, 7000, 258.0, 41.7, 64
TSC182, 1496388457380, 54.335026, -6.248058, 28950, 535.0, 48.8, -960
SHT42H, 1496388457380, 55.947189, -4.292075, 1950, 159.0, 226.8, -832
SHT6C, 1496388457380, 55.873672, -4.084167, 7000, 258.0, 43.3, 0
TSC182, 1496388462718, 54.341778, -6.235241, 28875, 535.0, 48.8, -960
SHT42H, 1496388462718, 55.945129, -4.295998, 1875, 159.0, 226.8, -896
SHT6C, 1496388462718, 55.877071, -4.078074, 7000, 258.0, 44.8, 0
TSC182, 1496388463009, 54.348293, -6.222506, 28800, 535.0, 48.7, -1024
SHT42H, 1496388463009, 55.942337, -4.301231, 1800, 159.0, 226.8, -832
SHT6C, 1496388463009, 55.881775, -4.070102, 7000, 256.0, 45.5, -128
TSC182, 1496388465493, 54.35458, -6.209939, 28750, 535.0, 48.7, -960
SHT42H, 1496388465493, 55.94133, -4.303145, 1775, 159.0, 226.8, -768
SHT6C, 1496388465493, 55.8834, -4.066744, 7000, 256.0, 45.6, -256
TSC182, 1496388474536, 54.363144, -6.193866, 28675, 533.0, 48.9, -896
SHT42H, 1496388474520, 55.938892, -4.307756, 1700, 157.0, 226.8, -832
SHT6C, 1496388474520, 55.887543, -4.059115, 6950, 254.0, 45.6, -640
TSC182, 1496388475666, 54.364635, -6.190629, 28650, 532.0, 48.8, -960
SHT42H, 1496388475666, 55.938377, -4.308701, 1675, 157.0, 226.5, -768
SHT6C, 1496388475666, 55.888008, -4.058418, 6925, 254.0, 45.6, -704
TSC182, 1496388479056, 54.376236, -6.168419, 28525, 532.0, 48.9, -960
SHT42H, 1496388479056, 55.934467, -4.316082, 1600, 151.0, 226.6, -640
SHT6C, 1496388477603, 55.894108, -4.047604, 6800, 253.0, 45.8, -1088
RYR7619, 1496388486024, 55.87495, -4.42766, 35350, 124.0, 229.2, 0
RYR7619, 1496388490683, 55.87495, -4.42766, 35350, 124.0, 229.2, 0
RYR7619, 1496388486024, 55.87495, -4.42766, 35350, 124.0, 229.2, 0
RYR7619, 1496388490762, 55.87495, -4.42766, 35350, 124.0, 229.2, 0
RYR7619, 1496388490668, 55.87495, -4.42766, 35350, 124.0, 229.2, 0
TSC182, 1496388501745, 54.404156, -6.114557, 28225, 529.0, 48.9, -1024
SHT42H, 1496388501729, 55.926407, -4.331277, 1350, 135.0, 226.5, -768
SHT6C, 1496388501729, 55.909237, -4.019451, 6525, 252.0, 45.8, -896
TSC182, 1496388506806, 54.414963, -6.092808, 28125, 529.0, 48.9, -960
SHT42H, 1496388506806, 55.924255, -4.335355, 1275, 129.0, 225.9, -640
SHT6C, 1496388506806, 55.913635, -4.011258, 6425, 251.0, 45.8, -960
TSC182, 1496388505306, 54.419147, -6.083013, 28075, 527.0, 48.9, -960
SHT42H, 1496388505306, 55.923389, -4.336939, 1275, 128.0, 225.9, -640
SHT6C, 1496388505306, 55.915237, -4.008428, 6400, 251.0, 45.8, -960
TSC182, 1496388512760, 54.423889, -6.073743, 28025, 527.0, 48.9, -960
SHT42H, 1496388512760, 55.921619, -4.3402, 1225, 125.0, 226.3, -576
SHT6C, 1496388511573, 55.918175, -4.003401, 6350, 250.0, 45.6, -960
TSC182, 1496388514384, 54.432507, -6.058128, 27950, 525.0, 48.7, -960
SHT42H, 1496388514369, 55.919815, -4.343595, 1175, 124.0, 226.3, -576
SHT6C, 1496388514369, 55.922058, -3.99611, 6275, 250.0, 45.6, -960
TSC182, 1496388521057, 54.437393, -6.04862, 27900, 524.0, 48.7, -1024
SHT42H, 1496388521057, 55.918488, -4.346092, 1150, 123.0, 226.6, -576
SHT6C, 1496388521057, 55.925262, -3.990035, 6200, 249.0, 45.2, -1024
TSC182, 1496388523588, 54.442142, -6.039235, 27825, 522.0, 48.7, -1024
SHT42H, 1496388523573, 55.917244, -4.348354, 1125, 123.0, 226.6, -512
SHT6C, 1496388523573, 55.927734, -3.986123, 6150, 250.0, 44.0, -1088
TSC182, 1496388524776, 54.44458, -6.033271, 27825, 522.0, 48.7, -960
SHT42H, 1496388524776, 55.917068, -4.348755, 1100, 123.0, 226.6, -512
SHT6C, 1496388524776, 55.928417, -3.984604, 6150, 250.0, 43.1, -1152
TSC182, 1496388527869, 54.453278, -6.017519, 27700, 520.0, 48.8, -960
SHT42H, 1496388527869, 55.914452, -4.353676, 1050, 123.0, 227.0, -640
SHT6C, 1496388527869, 55.934372, -3.976135, 6000, 249.0, 31.7, -1216
TSC182, 1496388535931, 54.465958, -5.992638, 27600, 519.0, 48.8, -896
SHT42H, 1496388535931, 55.911392, -4.359492, 950, 122.0, 226.7, -640
SHT6C, 1496388535931, 55.941685, -3.969927, 5825, 249.0, 20.7, -1344
TSC182, 1496388558603, 54.503174, -5.922879, 27200, 519.0, 45.6, -1024
SHT42H, 1496388558603, 55.9021, -4.376803, 700, 121.0, 226.3, -576
SHT6C, 1496388558603, 55.968361, -3.97336, 5375, 233.0, 331.4, -960
TSC182, 1496388562557, 54.503174, -5.922879, 27175, 521.0, 45.4, -960
SHT42H, 1496388565026, 55.901371, -4.378223, 675, 121.0, 226.3, -640
SHT6C, 1496388564994, 55.970169, -3.97522, 5350, 232.0, 328.0, -896
TSC182, 1496388577338, 54.530548, -5.876437, 26950, 522.0, 43.1, -1088
SHT42H, 1496388573526, 55.898209, -4.384044, 575, 122.0, 226.7, -704
SHT6C, 1496388577338, 55.980461, -3.989067, 5150, 226.0, 319.7, -896
TSC182, 1496388579588, 54.533386, -5.873646, 26925, 523.0, 42.5, -1024
SHT42H, 1496388574604, 55.898209, -4.384044, 525, 122.0, 226.7, -704
SHT6C, 1496388579588, 55.982975, -3.992929, 5125, 224.0, 319.5, -896
TSC182, 1496388581948, 54.537716, -5.865201, 26900, 523.0, 42.4, -960
SHT42H, 1496388573526, 55.898209, -4.384044, 475, 120.0, 226.3, -576
SHT6C, 1496388581948, 55.984558, -3.995333, 5075, 225.0, 319.3, -896
TSC182, 1496388580509, 54.54195, -5.859708, 26850, 523.0, 42.4, -960
SHT42H, 1496388580493, 55.893875, -4.3923, 475, 120.0, 226.3, -576
SHT6C, 1496388580493, 55.985954, -3.997736, 5050, 224.0, 319.1, -896
TSC182, 1496388583760, 54.547211, -5.851189, 26775, 523.0, 42.0, -1024
SHT42H, 1496388580510, 55.893875, -4.3923, 475, 120.0, 226.3, -576
SHT6C, 1496388583760, 55.98848, -4.001437, 5000, 224.0, 318.1, -1152
RYR7619, 1496388583760, 55.86734, -4.43723, 0, 12.0, 73.1, 0
TSC182, 1496388593885, 54.558243, -5.834548, 26700, 522.0, 41.7, -1024
SHT42H, 1496388592682, 55.890755, -4.398136, 375, 120.0, 226.3, -640
SHT6C, 1496388593885, 55.992966, -4.00976, 4850, 221.0, 308.8, -1344
RYR7619, 1496388587760, 55.86734, -4.43723, 0, 12.0, 73.1, 0
TSC182, 1496388595322, 54.561996, -5.829055, 26650, 522.0, 41.7, -1024
SHT42H, 1496388595322, 55.890106, -4.399359, 350, 120.0, 226.3, -640
SHT6C, 1496388595322, 55.993591, -4.01104, 4825, 220.0, 306.7, -1344
RYR7619, 1496388587776, 55.86734, -4.43723, 0, 12.0, 73.1, 0
TSC182, 1496388597651, 54.565155, -5.823643, 26625, 522.0, 41.5, -1024
SHT42H, 1496388595166, 55.890106, -4.399359, 350, 120.0, 226.3, -640
SHT6C, 1496388597651, 55.995667, -4.016169, 4750, 218.0, 298.1, -1280
TSC182, 1496388596150, 54.570766, -5.815346, 26575, 521.0, 41.4, -960
SHT6C, 1496388595009, 55.995964, -4.017992, 4700, 217.0, 293.6, -1280
TSC182, 1496388604072, 54.583649, -5.796177, 26450, 520.0, 41.2, -960
SHT6C, 1496388602572, 55.998199, -4.027948, 4575, 214.0, 281.6, -1088
TSC182, 1496388604072, 54.583649, -5.796177, 26425, 520.0, 41.1, -960
SHT42H, 1496388605416, 55.884102, -4.41058, 175, 120.2, 226.3, -576
SHT6C, 1496388602588, 55.998199, -4.027948, 4575, 214.0, 281.6, -1088
TSC182, 1496388616319, 54.596512, -5.777144, 26350, 519.0, 41.0, -960
SHT42H, 1496388614006, 55.88266, -4.41333, 150, 120.0, 226.3, -576
SHT6C, 1496388616319, 55.999549, -4.0446, 4500, 210.7, 274.6, -576
TSC182, 1496388614869, 54.605392, -5.763622, 26150, 518.0, 40.9, -960
SHT6C, 1496388620072, 56.000015, -4.059948, 4425, 205.2, 272.5, -512
TSC182, 1496388630213, 54.626587, -5.731228, 25975, 517.0, 40.8, -1600
SHT6C, 1496388630213, 56.000108, -4.070263, 4375, 201.2, 272.3, -576
TSC182, 1496388632650, 54.62812, -5.728704, 25825, 516.0, 40.8, -1920
SHT42H, 1496388634932, 55.875092, -4.42741, -50, 118.0, 226.4, 0
SHT6C, 1496388636088, 56.00048, -4.080992, 4300, 198.2, 272.3, -512
TSC182, 1496388633338, 54.637527, -5.715314, 25750, 515.0, 40.7, -2112
SHT42H, 1496388631010, 55.875092, -4.42741, -50, 118.0, 226.4, 0
SHT6C, 1496388634432, 56.000427, -4.085083, 4300, 197.2, 272.3, -576
TSC182, 1496388641119, 54.643982, -5.704328, 25650, 515.0, 40.7, -2176
SHT42H, 1496388634963, 55.875092, -4.42741, -50, 118.0, 226.4, 0
SHT6C, 1496388641072, 56.000666, -4.088802, 4275, 197.2, 272.3, -512
TSC182, 1496388648275, 54.655334, -5.688414, 25325, 513.0, 40.6, -2304
SHT6C, 1496388649525, 56.001022, -4.102561, 4200, 192.2, 272.7, -256
TSC182, 1496388650733, 54.661732, -5.680514, 25250, 513.0, 40.6, -2304
SHT6C, 1496388652264, 56.000931, -4.106307, 4200, 188.2, 272.7, 320
TSC182, 1496388654776, 54.66806, -5.669861, 25125, 512.0, 40.5, -2304
SHT6C, 1496388654760, 56.001132, -4.107857, 4225, 188.2, 272.7, 320
TSC182, 1496388655853, 54.670902, -5.664617, 25025, 511.0, 40.5, -2368
SHT6C, 1496388657010, 56.001343, -4.114879, 4250, 180.3, 273.2, 128
TSC182, 1496388661573, 54.680649, -5.651335, 24850, 511.0, 40.5, -2368
SHT6C, 1496388661573, 56.001551, -4.121075, 4200, 177.3, 273.2, -768
TSC182, 1496388668292, 54.694931, -5.630332, 24550, 509.0, 40.4, -2368
SHT6C, 1496388668292, 56.001877, -4.130945, 4075, 177.3, 273.6, -1344
RYR7619, 1496388665634, 55.86734, -4.43723, 37000, 12.0, 73.1, 0
RYR7619, 1496388670156, 55.86734, -4.43723, 37000, 12.0, 73.1, 0
RYR7619, 1496388670340, 55.86734, -4.43723, 37000, 12.0, 73.1, 0
TSC182, 1496388674338, 54.71159, -5.606689, 24175, 505.0, 40.4, -2432
SHT6C, 1496388674338, 56.002213, -4.145258, 3825, 180.3, 273.5, -1216
TSC182, 1496388678244, 54.716995, -5.598746, 24000, 505.0, 40.5, -2432
SHT6C, 1496388679369, 56.002621, -4.153175, 3750, 179.3, 273.2, -960
TSC182, 1496388681854, 54.725647, -5.585632, 23825, 503.0, 40.5, -2432
SHT6C, 1496388681854, 56.002716, -4.156411, 3700, 178.3, 273.2, -896
RYR7619, 1496388680650, 55.86734, -4.43723, 33750, 12.0, 73.1, 0
TSC182, 1496388688245, 54.728394, -5.580555, 23750, 503.0, 40.5, -2432
SHT6C, 1496388688245, 56.002808, -4.15999, 3675, 178.2, 272.9, -896
RYR7619, 1496388684604, 55.86734, -4.43723, 33750, 12.0, 73.1, 0
TSC182, 1496388687557, 54.733047, -5.575312, 23675, 502.0, 40.6, -2496
SHT6C, 1496388687510, 56.002901, -4.162617, 3650, 177.1, 272.3, -960
TSC182, 1496388693400, 54.736492, -5.569902, 23575, 502.0, 40.6, -2432
SHT6C, 1496388693369, 56.002901, -4.164505, 3625, 177.0, 271.3, -960
RYR7619, 1496388684572, 55.86734, -4.43723, 33750, 12.0, 73.1, 0
TSC182, 1496388694244, 54.745605, -5.556901, 23375, 500.0, 40.5, -2496
SHT6C, 1496388692994, 56.002389, -4.173088, 3525, 171.7, 255.2, -832
TSC182, 1496388703478, 54.757256, -5.53894, 23100, 499.0, 40.6, -2432
SHT6C, 1496388703478, 56.000793, -4.181879, 3425, 170.4, 244.6, -1024
TSC182, 1496388706308, 54.760887, -5.53353, 23025, 498.0, 40.5, -2432
SHT6C, 1496388706308, 56.000108, -4.184074, 3400, 169.8, 240.0, -768
TSC182, 1496388707683, 54.764473, -5.528537, 22925, 497.0, 40.6, -2368
SHT6C, 1496388707683, 55.999642, -4.185534, 3400, 169.6, 238.7, -704
TSC182, 1496388711183, 54.770477, -5.517967, 22825, 496.0, 40.6, -2304
SHT6C, 1496388711183, 55.99778, -4.190683, 3350, 169.2, 235.8, -448
TSC182, 1496388712964, 54.771267, -5.518133, 22775, 496.0, 40.6, -2240
SHT6C, 1496388712964, 55.997314, -4.192283, 3350, 168.9, 235.4, -448
SHT42H, 1496388712665, 55.875092, -4.42741, -50, 118.0, 226.4, 0
TSC182, 1496388720478, 54.786942, -5.494941, 22450, 492.0, 40.6, -2176
SHT6C, 1496388720447, 55.993544, -4.201326, 3275, 171.6, 233.5, -640
TSC182, 1496388725308, 54.794403, -5.484682, 22300, 491.0, 40.6, -2176
SHT42H, 1496388721933, 55.063148, -3.32579, 21500, 433.0, 330.1, -2560
SHT6C, 1496388725308, 55.99117, -4.206991, 3200, 172.4, 232.1, -768
TSC182, 1496388733197, 54.807495, -5.464163, 22000, 487.0, 40.7, -2240
SHT6C, 1496388733197, 55.987352, -4.215403, 3100, 171.6, 229.3, -704
TSC182, 1496388731557, 54.811909, -5.456543, 21900, 487.0, 40.6, -2304
SHT6C, 1496388731557, 55.986282, -4.217377, 3075, 171.5, 228.8, -768
TSC182, 1496388734073, 54.815586, -5.451632, 21825, 486.0, 40.7, -2304
SHT6C, 1496388734073, 55.985138, -4.219915, 3050, 171.4, 228.3, -768
TSC182, 1496388740370, 54.82402, -5.438879, 21625, 485.0, 40.7, -2368
SHT6C, 1496388740370, 55.981979, -4.226241, 2975, 172.1, 228.1, -896
TSC182, 1496388746992, 54.831436, -5.428781, 21450, 482.0, 40.7, -2368
SHT6C, 1496388746992, 55.980515, -4.229154, 2925, 171.3, 227.8, -960
TSC182, 1496388748260, 54.840958, -5.413594, 21250, 481.0, 40.7, -2432
SHT6C, 1496388748244, 55.977264, -4.235396, 2825, 171.3, 227.4, -1024
TSC182, 1496388752211, 54.840958, -5.413594, 21225, 481.0, 40.7, -2432
SHT6C, 1496388755226, 55.976273, -4.237719, 2775, 171.9, 227.1, -1024
TSC182, 1496388759793, 54.853477, -5.396118, 20950, 479.0, 40.8, -2432
SHT6C, 1496388759793, 55.973602, -4.242387, 2700, 171.2, 226.9, -1024
RYR7619, 1496388762322, 55.86734, -4.43723, 33750, 12.0, 73.1, 0
TSC182, 1496388760620, 54.859577, -5.385964, 20775, 478.0, 40.8, -2432
SHT6C, 1496388758135, 55.972781, -4.244242, 2625, 171.2, 226.9, -1024
TSC182, 1496388763510, 54.864899, -5.378535, 20650, 477.0, 40.8, -2496
SHT6C, 1496388763495, 55.969894, -4.249379, 2575, 171.2, 226.4, -1024
TSC182, 1496388768837, 54.866653, -5.376143, 20600, 477.0, 40.8, -2496
SHT6C, 1496388768837, 55.968731, -4.251623, 2550, 171.2, 226.4, -960
TSC182, 1496388774712, 54.878632, -5.358662, 20325, 475.0, 40.8, -2496
SHT6C, 1496388773196, 55.96637, -4.25637, 2450, 170.4, 226.2, -960
TSC182, 1496388773198, 54.882156, -5.353735, 20250, 475.0, 40.7, -2496
SHT6C, 1496388773198, 55.964123, -4.260206, 2400, 170.4, 226.2, -960
TSC182, 1496388780900, 54.888702, -5.343637, 20075, 474.0, 40.8, -2496
SHT6C, 1496388780900, 55.961981, -4.26424, 2350, 169.8, 226.4, -896
TSC182, 1496388779963, 54.893841, -5.336193, 19950, 472.0, 40.8, -2496
SHT6C, 1496388778682, 55.961426, -4.265275, 2300, 169.8, 226.4, -896
TSC182, 1496388786103, 54.895477, -5.333701, 19900, 472.0, 40.8, -2496
SHT6C, 1496388786103, 55.959561, -4.269133, 2275, 169.8, 226.4, -960
TSC182, 1496388796262, 54.913486, -5.306646, 19475, 470.0, 40.9, -2432
SHT6C, 1496388796262, 55.95369, -4.279841, 2125, 168.3, 226.4, -896
TSC182, 1496388794135, 54.915024, -5.304054, 19425, 469.0, 40.9, -2432
SHT6C, 1496388792276, 55.95369, -4.279841, 2100, 168.3, 226.4, -896
TSC182, 1496388797198, 54.919956, -5.296659, 19300, 468.0, 40.9, -2432
SHT6C, 1496388792276, 55.95369, -4.279841, 2100, 168.3, 226.4, -896
TSC182, 1496388798370, 54.922607, -5.291748, 19225, 467.0, 40.8, -2496
SHT6C, 1496388798370, 55.950577, -4.285612, 2100, 168.3, 226.4, -896
TSC182, 1496388805680, 54.926926, -5.284424, 19100, 467.0, 40.9, -2496
SHT6C, 1496388805680, 55.948792, -4.288996, 1975, 166.0, 226.5, -896
TSC182, 1496388806620, 54.937042, -5.269722, 18875, 465.0, 40.9, -2432
SHT6C, 1496388806620, 55.946228, -4.29374, 1900, 164.0, 226.7, -896
TSC182, 1496388811821, 54.939648, -5.267278, 18825, 465.0, 40.9, -2432
SHT6C, 1496388811821, 55.945221, -4.295738, 1875, 163.0, 226.7, -832
TSC182, 1496388819587, 54.950821, -5.250011, 18525, 464.0, 40.9, -2560
SHT42H, 1496388813571, 55.179611, -3.44349, 19625, 430.0, 329.5, -3328
SHT6C, 1496388819587, 55.941265, -4.303379, 1800, 157.0, 226.8, -768
TSC182, 1496388821930, 54.955662, -5.242726, 18400, 462.0, 40.9, -2496
SHT42H, 1496388813539, 55.179611, -3.44349, 19625, 430.0, 329.5, -3328
SHT6C, 1496388821930, 55.940552, -4.304477, 1775, 156.0, 226.8, -704
TSC182, 1496388826528, 54.962132, -5.233154, 18200, 462.0, 40.8, -2560
SHT6C, 1496388826528, 55.937668, -4.31022, 1700, 152.0, 226.9, -768
TSC182, 1496388830559, 54.969772, -5.22101, 18050, 460.0, 40.8, -2560
SHT6C, 1496388831824, 55.935863, -4.313593, 1650, 147.0, 226.7, -640
TSC182, 1496388830307, 54.97554, -5.211397, 17900, 460.0, 40.9, -2496
SHT6C, 1496388830307, 55.934235, -4.316683, 1600, 143.0, 227.0, -768
TSC182, 1496388835011, 54.981995, -5.201622, 17725, 459.0, 40.9, -2432
SHT6C, 1496388835011, 55.932175, -4.320623, 1550, 139.0, 226.5, -896
TSC182, 1496388842059, 54.98727, -5.194369, 17575, 457.0, 40.9, -2496
SHT6C, 1496388842043, 55.931122, -4.322454, 1525, 137.0, 226.5, -896
TSC182, 1496388839354, 54.988907, -5.191929, 17550, 457.0, 40.9, -2496
SHT6C, 1496388839354, 55.930141, -4.324408, 1475, 136.0, 226.5, -832
TSC182, 1496388847026, 55.002678, -5.170233, 17200, 456.0, 40.9, -2496
SHT6C, 1496388847026, 55.927322, -4.329695, 1400, 134.0, 226.2, -832
TSC182, 1496388849339, 55.006355, -5.165405, 17100, 454.0, 40.8, -2496
SHT6C, 1496388849339, 55.925766, -4.332275, 1350, 133.0, 226.5, -832
TSC182, 1496388851839, 55.00882, -5.16309, 17025, 454.0, 40.8, -2496
SHT6C, 1496388851823, 55.924942, -4.333857, 1325, 133.0, 226.5, -768
TSC182, 1496388858872, 55.012115, -5.156062, 16925, 453.0, 40.9, -2496
SHT6C, 1496388858872, 55.924072, -4.335771, 1300, 133.0, 226.2, -768
TSC182, 1496388861901, 55.02507, -5.136774, 16625, 451.0, 40.8, -2432
SHT6C, 1496388861901, 55.920643, -4.342003, 1200, 131.0, 226.2, -640
TSC182, 1496388869495, 55.037548, -5.117964, 16300, 449.0, 40.9, -2304
SHT6C, 1496388869495, 55.917618, -4.347668, 1125, 130.0, 226.5, -640
TSC182, 1496388875914, 55.040619, -5.113137, 16200, 448.0, 40.8, -1984
SHT6C, 1496388875914, 55.916702, -4.349337, 1100, 130.0, 226.5, -640
TSC182, 1496388874136, 55.044624, -5.108476, 16150, 447.0, 40.9, -1728
SHT6C, 1496388874104, 55.915558, -4.351418, 1050, 131.0, 226.8, -704
TSC182, 1496388882821, 55.051666, -5.096768, 16075, 443.0, 40.2, -960
SHT6C, 1496388882821, 55.913475, -4.355307, 1000, 130.0, 226.5, -640
TSC182, 1496388892227, 55.066364, -5.077348, 15900, 434.0, 35.9, -1280
SHT6C, 1496388892211, 55.909611, -4.362516, 925, 131.0, 226.2, -704
TSC182, 1496388896981, 55.075607, -5.067202, 15800, 429.0, 35.2, -1024
SHT6C, 1496388896981, 55.907867, -4.36615, 850, 133.0, 226.2, -768
TSC182, 1496388907777, 55.099556, -5.037731, 15575, 417.0, 35.1, -640
SHT6C, 1496388908761, 55.901093, -4.379082, 650, 131.0, 226.8, -704
TSC182, 1496388916477, 55.105606, -5.029824, 15550, 414.0, 35.2, -640
SHT6C, 1496388915367, 55.900314, -4.380049, 625, 131.0, 226.8, -704
TSC182, 1496388918868, 55.108772, -5.026162, 15525, 413.0, 35.2, -640
SHT6C, 1496388918868, 55.898804, -4.383378, 600, 131.0, 226.2, -768
TSC182, 1496388921149, 55.114407, -5.018422, 15500, 409.0, 35.0, -640
SHT6C, 1496388918837, 55.898804, -4.383378, 600, 131.0, 226.2, -768
TSC182, 1496388927539, 55.123436, -5.007019, 15450, 404.0, 35.0, -640
SHT6C, 1496388926367, 55.895504, -4.389296, 500, 131.0, 226.2, -704
TSC182, 1496388929370, 55.13063, -4.99781, 15400, 400.0, 35.0, -576
SHT6C, 1496388925792, 55.894592, -4.390703, 400, 130.0, 226.5, -640
TSC182, 1496388944477, 55.149536, -4.975756, 15075, 395.0, 35.0, -2688
SHT6C, 1496388940149, 55.890427, -4.398942, 350, 130.0, 226.2, -640
TSC182, 1496388948242, 55.154301, -4.970148, 14900, 397.0, 35.1, -3072
SHT6C, 1496388948227, 55.88652, -4.40578, 250, 130.0, 226.2, -768
TSC182, 1496388946777, 55.158691, -4.96477, 14775, 398.0, 35.1, -2496
SHT6C, 1496388946746, 55.885799, -4.40735, 225, 130.0, 226.2, -768
TSC182, 1496388953117, 55.161896, -4.961054, 14725, 399.0, 35.2, -1984
SHT6C, 1496388953117, 55.884979, -4.40885, 200, 130.0, 226.2, -768
TSC182, 1496388957008, 55.168266, -4.951754, 14600, 397.0, 35.2, -1408
